response,label,urdu,punjabi,sindhi
"Based on your data and comparing it to the conditions where pomegranate has been successfully grown, it seems your current conditions are not optimal for pomegranate. You might need to consider crops that thrive in slightly more acidic soil (pH around 5.77) and cooler temperatures or make adjustments to improve soil and environmental conditions for growing pomegranate.",pomegranate,آپ کے ڈیٹا کی بنیاد پر اور اُن حالات کا موازنہ کرتے ہوئے جہاں انار کامیابی سے اگایا گیا ہے، لگتا ہے کہ آپ کے موجودہ حالات انار کے لئے موزوں نہیں ہیں۔ ممکن ہے کہ آپ کو ایسے فصلوں پر غور کرنا پڑے جو کچھ زیادہ تیزابی مٹی (pH تقریباً 5.77) اور ٹھنڈے درجہ حرارت میں بہترین اُگتی ہیں یا انار اگانے کے لئے مٹی اور ماحولیاتی حالات کو بہتر بنانے کے لئے تبدیلیاں کرنی ہوں گی۔,"Tuhadi jankari te jude data de adhaar te, ate uspe compare karde hoye jina sthitian ch pomegranate safalta naal ugaya gaya hai, lagda hai ki tuhadi maujooda sthitian pomegranate layi uchit nahi hain. Ho sakda hai tusi kujhe kamiya wale faslan bare sochana pave jo thodi jehe jyada acidic zameen (pH lagbhag 5.77) ate thandiyan temperaturan vich changiya tarah phal'diyan ne, ya fer pomegranate ugaunde li zameen ate vatavaran de sthiti ch sudhar lena pave.",توهانجي ڊيٽا کي بنياد بڻائي ۽ انهن حالتن سان مقابلو ڪندي جتي انار ڪاميابي سان پيدا ٿي رهيا آهن، لڳي ٿو ته توهانجي موجوده حالتون انار جي پيداوار لاءِ مناسب ناهن. توهان کي انهن فصلن تي غور ڪرڻو پوندو جيڪي ٿورو وڌيڪ تيزابي مٽي (pH تقريباً 5.77) ۽ ٿڌي گرمي پد ۾ سٺي نموني پيدا ٿين ٿيون يا مٽي ۽ ماحولياتي حالتون بهتر ڪرڻ لاءِ ڪجهه تبديلين ڪرڻيون پونديون جيئن انار جي پوک لاءِ بهتر ماحول ملي.
"Based on the data you provided and past experiences, grapes seem to be a suitable crop for your farmland.",grapes,آپ کی فراہم کردہ معلومات اور سابقہ تجربات کی بنیاد پر، لگتا ہے کہ انگور آپ کی زمین کے لئے ایک مناسب فصل ہو سکتی ہے۔,"Data te tajarbayyian de adhaar te, lagda hai ke angur tussi de khet leyi ek theek fasal hai.",توهان جي مهيا ڪيل ڊيٽا ۽ ماضي جي تجربن جي بنياد تي، انگور توهان جي زمين لاءِ هڪ مناسب فصل لڳندو.
"Based on the given conditions, you could consider growing mango. The soil nutrients, temperature, humidity, and rainfall closely match conditions where mango has previously grown well.",mango,دی گئی شرائط کی بنیاد پر، آپ آم اگانے پر غور کر سکتے ہیں۔ مٹی کے غذائی اجزاء، درجہ حرارت، نمی، اور بارش ان حالات سے ملتی جلتی ہیں جہاں پہلے آم اچھی طرح سے اُگ چکے ہیں۔,"Ditte hoye halatan de mutabik, tusi aam ugaun de bare vich soc sakde ho. Mitti de poshak tattva, tapmaan, nami, ate barsaat ne oho jadiyan halatan banaaye hn jithe aam pehlan changi tarah ugaya hai.",جي ڏنل حالتن جي بنياد تي، توهان ٻيريون پالڻ تي غور ڪري سگهو ٿا. مٽيءَ جا غذائي اجزا، گرمي پد، نمي، ۽ برسات اهي حالتون ملائين ٿا جتي اڳي ٻيريون سٺي طرح ٿيون آهن.
"Based on your soil data, you might consider growing a crop other than chickpea, as the nitrogen, phosphorus, potassium levels, and pH don't align well with past successful conditions for chickpea. Consider soil amendments or another crop better suited to your current soil conditions.",chickpea,آپ کے مٹی کے ڈیٹا کی بنیاد پر، آپ چنے کے بجائے کوئی اور فصل اگانے پر غور کر سکتے ہیں، کیونکہ نائٹروجن، فاسفورس، پوٹاشیم کی سطح اور پی ایچ کا موازنہ گزشتہ کامیاب چنے کی کاشت کے حالات سے نہیں ہوتا۔ مٹی میں ضروری تبدیلیاں کرنے یا آپ کی موجودہ مٹی کی حالتوں کے لیے بہتر طور پر موزوں کسی دوسری فصل پر غور کریں۔,"Tuhade mitti de data de adhar te, tusi chana ton ilava koyi hor fasal lagan bare soch sakde ho, kyonki nitrogen, phosphorus, potassium de level te pH pehlan di tarah chana layi sahi nahi hai. Mitti vich sudhar karan ya koyi hor fasal vaare vichar karo jo tuhadi vartman mitti de halat naal changa mel khanda hove.",توهانجي مٽي جي ڊيٽا جي بنياد تي، توهان چڻن بدران ٻئي فصل پوکڻ تي غور ڪري سگهو ٿا، ڇو ته نائيٽروجن، فاسفورس، پوٽاشيم جون سطحون ۽ پي ايڇ چڻن جي پوئين ڪامياب حالتن سان چڱي طرح نه ٺهڪن ٿيون. مٽي جي سڌارن يا ڪنهن ٻئي فصل تي غور ڪريو جيڪو توهانجي موجوده مٽي جي حالتن سان وڌيڪ لاڳاپيل هجي.
"Based on your soil and climate conditions, rice would be a suitable crop to grow on your farmland.",rice,آپ کی مٹی اور آب و ہوا کے حالات کی بنیاد پر، چاول آپ کی زمین پر اگانے کے لئے ایک موزوں فصل ہوگی۔,"Twade soolh te mausam diyan halatan de mutabiq, chaal uggauna twade khetaan layi theek fasal hogi.",توهان جي مٽي ۽ آبهوا جي حالتن جي بنياد تي، چانور توهان جي زراعت لاءِ هڪ موزون فصل ٿي سگهي ٿو۔
"Based on your current soil and weather conditions, rice would be a suitable crop to grow on your farmland.",rice,آپ کی موجودہ مٹی اور موسم کے حالات کے حوالے سے، چاول آپ کی زرعی زمین پر کاشت کرنے کے لئے ایک موزوں فصل ہوگی۔,"Tuhadi mojooda mitti ate mausam de halat de adhar te, tuhada khetan vich chawal ek sahi fasal hovegi.",توهان جي موجوده مٽي ۽ موسم جي حالتن کي ڄاڻيندي، ڌانءُ توهان جي زمين تي پوکڻ لاءِ مناسب فصل ٿي سگهي ٿو.
"Considering your current soil and climate conditions, blackgram should grow well on your farmland.",blackgram,آپ کی موجودہ مٹی اور آب و ہوا کی صورتحال کو مد نظر رکھتے ہوئے، آپ کی زمین پر ماش کی فصل اچھی طرح اُگنی چاہیے۔,"Tuhade vartman mitti ate mausam diyaan haleetaan nu dheyan vich rakhdian, kale kale mash da khetaa tuhade khetaan vich vadhia din naal ug saukdi hai.",توهانجي موجوده زمين ۽ موسمي حالتن کي نظر ۾ رکندي، ڪاري مونگ(ماس) توهانجي زمين تي چڱي ريت وڌي سگھي ٿو.
"Given the provided conditions and your past experience, maize seems to be a suitable crop for your farmland.",maize,فراہم کردہ شرائط اور آپ کے گذشتہ تجربے کو مدنظر رکھتے ہوئے، مکئی آپ کی زرعی زمین کے لیے ایک موزوں فصل معلوم ہوتی ہے۔,"Ditte hoye halat te tuhade guzre hoye tajurbe nu dekhde hoye, makki tuhade khet lareek fand lajeek lagdi hai.",فراهم ڪيل حالتن ۽ توهان جي گذريل تجربي جي بنياد تي، مکي پاڻ تڏهن لاءِ مناسب پوکائي لڳي ٿي۔
"Based on the data and past experience, it looks like lentils can be a suitable crop to grow on your farmland. The conditions are similar to those where they have been grown successfully before.",lentil,ماضی کے تجربات اور ڈیٹا کے مطابق، ایسا لگتا ہے کہ آپ کے کھیت پر دالیں اگانے کے لیے موزوں فصل ہو سکتی ہیں۔ حالات ان علاقوں جیسے ہیں جہاں پہلے بھی کامیابی سے دالیں اگائی جا چکی ہیں۔,"Data te guzare time de tajurbe de adhar te, lagda hai ke dalhan tuhade khetan ch ugaun layi ek changi fasal ho sakdi hai. Eh halat oho ne jithe aina nu pehlan vi kamyabi naal ugaya gaya hai.",ڊيٽا ۽ ماضي جي تجربي جي بنياد تي، لڳي ٿو ته توهان جي زمين تي مصالح دار دال پوکڻ لاءِ مناسب فصل ٿي سگھي ٿي. حالتون انهن جهڙيون آهن جتي اهي ڪاميابي سان اڳي پوکيون ويون آهن۔
"Based on your farmland conditions, lentil would be a suitable crop to grow. The soil and climate parameters match well with your past successful lentil farming.",lentil,آپ کی زرعی زمین کی حالت کے مطابق، دالیں اگانے کے لیے لینٹل (مسور کی دال) ایک موزوں فصل ہوگی۔ مٹی اور آب و ہوا کے پیرامیٹرز آپ کی ماضی کی کامیاب لینٹل کی کاشت سے خوب ملتے ہیں۔,"Tuhade kheti-baadi halatan de adhar te, masar diyan kheti ik vadhiya fasal ban sakdi hai. Mitti ate mausam de mudde tuhade pichle kamyab masar diyan kheti naal changi tarah mail khande ne.",توهنجي زمين جي حالتن کي ڏسندي، داڻو تيار ڪرڻ هڪ مناسب فصل ٿيندو. مٽي ۽ موسم جا اهم عنصر توهنجي ماضي جي ڪامياب داڻو پوکي سان ڀرپور ميل ٿا کائن.
"Given the conditions of your farmland, pomegranate is a suitable crop to grow.",pomegranate,آپ کی زرعی زمین کی حالات کے مطابق، انار کاشت کرنے کے لیے ایک موزوں فصل ہے۔,"Tuhade khet hi halat'an de mutabik, anaar ik uchit fasal hai jo tusi uga sakde ho.",توهان جي فارmland جي حالتن کي ڏسي، انار پوکڻ لاءِ هڪ مناسب فصل آهي.
"Based on the provided conditions, growing mungbean should be suitable for your farmland. The data closely matches the requirements for mungbean.",mungbean,فراہم کردہ شرائط کی بنیاد پر، آپ کی زرعی زمین پر موونگ بین کی کاشت موزوں ہونی چاہیے۔ یہ معلومات موونگ بین کی ضروریات سے کافی حد تک میل کھاتی ہے۔,"Ditte hoye halataan de adhar te, mungbean ugana tuhade khet laayi theek hovega. Data mungbean de required conditions de nazdik hai.",مھيا ڪيل شرطن جي بنياد تي، توھان جي زمين تي مونگ ڦلي پوکڻ مناسب ٿي سگھي ٿي. ڊيٽا مونگ ڦلي جي ضرورتن سان ويجھي آھي.
"Based on the provided data, your farmland is suitable for growing rice. The conditions match well with past successful rice cultivation parameters.",rice,دیے گئے ڈیٹا کی بنیاد پر، آپ کی زرعی زمین چاول کی کاشت کے لیے موزوں ہے۔ یہ حالات ماضی کی کامیاب چاول کی کاشت سے ملتے ہیں۔,"Ditte hoye data de adhar te, tuhadi kheti-baari chawal ugaunde laayak hai. Ih halaat pehlan di safal chawal kheti de maapdanda naal changge tareeke naal mail karde ne.",مھيا ڪيل ڊيٽا جي بنياد تي، توهان جي زمين چانورن جي پوک لاءِ موزون آھي. ماحولياتي حالتون گذريل ڪامياب چانورن جي پوک جي پيرا ميٽرن سان گھڻو ميلاپ رکنديون آهن.
"Based on your current soil and climate conditions, growing bananas would be suitable for your farmland. The nutrient levels, temperature, humidity, pH value, and rainfall all closely match previous successful conditions for growing bananas.",banana,آپ کی موجودہ مٹی اور موسم کی حالت کے مطابق، آپ کی زرعی زمین پر کیلے اگانا موزوں ہوگا۔ غذائیت کی سطح، درجہ حرارت، نمی، پی ایچ ویلیو، اور بارش سبھی پہلے کی کامیاب حالتوں کے قریب میل کھاتے ہیں جو کیلے اگانے کے لئے موزوں ثابت ہوئے ہیں۔,"Tuhade mojooda mitti ate mosam de haalatan de adhaar te, tuhade farmland layi kela ugāuna uchit hovega. Poshan dhigyan, taapmaan, nami, pH maan, ate bhareek sab pichle safal haalatan naal milde julde han kela ugāuna layi.",پگهار جي موجوده مٽي ۽ آبهوا جي حالتن جي بنياد تي، توهان جي پوکيءَ لاءِ ڪيلن پوکڻ موزون ٿيندو. غذائي سطح، درجه حرارت، نمي، پي ايڇ ويليو، ۽ برسات جو مقدار سڀئي اڳين ڪامياب حالتن سان تمام ويجهو آهن جيڪي ڪيلن جي پوک لاءِ مناسب آهن.
"Based on the data, kidney beans would be suitable for your farmland. The conditions and soil nutrients are close to what is needed for growing them.",kidneybeans,ڈیٹا کی بنیاد پر، آپ کی زرعی زمین کے لیے لوبیا (Kidney Beans) مناسب ہوں گے۔ حالات اور مٹی کے غذائی اجزاء تقریباً وہی ہیں جو ان کی کاشت کے لیے درکار ہیں۔,"Data de adhaar te, kidney beans tuhade khetan lae theek rahenge. Ehde layi zaroori halaat te mitti ch ch paye gaye poshak tatt vehle ne.",ڊيٽا جي بنياد تي، راڄما (ڪڊني بئنز) اوهان جي زمين لاءِ مناسب هوندا. حالتون ۽ مٽي جا غذائيت انهن جي واڌ ويجهه لاءِ گھربل حالتن جي ويجهو آهن۔
